"interpro_id","family_names","hierarchy_level","family_branch"
"IPR007553","2-thiouracil desulfurase",1,1432
"IPR017087","Uncharacterised conserved protein UCP037004",2,1432
"IPR007554","CDP-glycerol glycerophosphotransferase",1,1433
"IPR016886","Predicted glycerophosphotransferase UCP028458",2,1433
"IPR016993","Predicted glycerophosphotransferase, SA2157 type",2,1433
"IPR007561","Cell division protein SepF/SepF-related",1,1434
"IPR012426","Cell division protein SepF, archaea",2,1434
"IPR023052","Cell division protein SepF",2,1434
"IPR007565","(5-formylfuran-3-yl)methyl phosphate synthase",1,1435
"IPR035081","(5-formylfuran-3-yl)methyl phosphate synthase, archaea",2,1435
"IPR007590","Saf4/Yju2 protein",1,1436
"IPR043701","Splicing factor Yju2",2,1436
"IPR007609","ssRNA positive strand viral 18kDa cysteine-rich protein",1,1437
"IPR016567","Cysteine-rich protein, furovirus",2,1437
"IPR007632","Anoctamin",1,1438
"IPR031287","Anoctamin-1",2,1438
"IPR031288","Anoctamin-2",2,1438
"IPR031289","Anoctamin-8",2,1438
"IPR031290","Anoctamin-9",2,1438
"IPR031291","Anoctamin-10",2,1438
"IPR031292","Anoctamin-3",2,1438
"IPR031293","Anoctamin-4",2,1438
"IPR031294","Anoctamin-5",2,1438
"IPR031295","Anoctamin-6",2,1438
"IPR031296","Anoctamin-7",2,1438
"IPR007657","Glycosyltransferase 61",1,1439
"IPR024698","Capsular polysaccharide biosynthesis protein, Cps23fI-type, predicted",2,1439
"IPR007666","ADP-specific phosphofructokinase/glucokinase",1,1440
"IPR015990","ADP-specific phosphofructokinase/glucokinase, archaeal",2,1440
"IPR011790","ADP-specific phosphofructokinase, archaeal",3,1440
"IPR031299","ADP-dependent glucose/glucosamine kinase, archaeal",3,1440
"IPR007688","Plasmid  conjugal transfer TrbL/VirB6",1,1441
"IPR014150","Conjugal transfer, TrbL",2,1441
"IPR007702","Janus",1,1442
"IPR028441","14kDa phosphohistidine phosphatase",2,1442
"IPR007709","N-formylglutamate amidohydrolase",1,1443
"IPR010247","N-formylglutamate deformylase",2,1443
"IPR011227","Uncharacterised conserved protein UCP029730",2,1443
"IPR007710","Nucleoside 2-deoxyribosyltransferase",1,1444
"IPR028607","2-deoxynucleoside 5-phosphate N-hydrolase 1, DNPH1",2,1444
"IPR007712","Toxin-antitoxin system, RelE/ParE toxin family",1,1445
"IPR004386","Toxin-antitoxin system, YafQ-like toxin",2,1445
"IPR028344","Toxin-antitoxin system, toxin component ParE1/4",2,1445
"IPR007715","Ubiquinone biosynthesis protein Coq4",1,1446
"IPR027540","Ubiquinone biosynthesis protein Coq4, eukaryotic",2,1446
"IPR007721","D-ribose pyranase RbsD/L-fucose mutarotase FucU",1,1447
"IPR023064","D-ribose pyranase",2,1447
"IPR023751","L-fucose mutarotase",2,1447
"IPR007757","MT-A70-like",1,1448
"IPR025848","N6-adenosine-methyltransferase MT-A70-like",2,1448
"IPR045123","N6-adenosine-methyltransferase non-catalytic subunit METTL14-like",2,1448
"IPR007768","Suppressor of fused",1,1449
"IPR016591","Suppressor of fused, eukaryotic",2,1449
"IPR017429","Suppressor of fused, bacterial",2,1449
"IPR007792","Type IV secretion system, VirB3 / TrbD / AvhB",1,1450
"IPR016704","Conjugal transfer, TrbD",2,1450
"IPR007793","DivIVA family",1,1451
"IPR011229","Cell cycle protein GpsB",2,1451
"IPR007801","Uncharacterised protein family UPF0276",1,1452
"IPR026431","Methanobactin biosynthesis cassette protein MbnB",2,1452
"IPR007814","1,2-phenylacetyl-CoA epoxidase, subunit A/C",1,1453
"IPR011881","1,2-phenylacetyl-CoA epoxidase, subunit A",2,1453
"IPR011882","1,2-phenylacetyl-CoA epoxidase, subunit C",2,1453
"IPR007815","Erythromycin esterase",1,1454
"IPR014622","Uncharacterised conserved protein UCP036794, erythromycin esterase-type",2,1454
"IPR016273","Erythromycin esterase, proteobacteria",2,1454
"IPR007817","Isocyanide synthase/Spore wall maturation protein DIT1",1,1455
"IPR017133","L-tyrosine isonitrile synthase",2,1455
"IPR007822","Lanthionine synthetase C-like",1,1456
"IPR017146","Type 2 lantibiotic biosynthesis protein LanM",2,1456
"IPR020464","LanC-like protein, eukaryotic",2,1456
"IPR033889","Type I lantibiotic biosynthesis cyclase",2,1456
"IPR020406","Epidermin biosynthesis protein EpiC",3,1456
"IPR020452","Subtilin biosynthesis protein SpaC",3,1456
"IPR020468","Nisin biosynthesis protein, NisC",3,1456
"IPR007838","Cell division protein ZapA-like",1,1457
"IPR023688","Cell division protein ZapA, firmicutes",2,1457
"IPR023771","Cell division protein ZapA, eubacteria",2,1457
"IPR007841","Uncharacterised protein family UPF0210",1,1458
"IPR014537","Uncharacterised conserved protein UCP027893",2,1458
"IPR007875","Sprouty",1,1459
"IPR030780","Protein sprouty homologue 2",2,1459
"IPR030783","Protein sprouty homologue 1",2,1459
"IPR030786","Protein sprouty homologue 3",2,1459
"IPR030790","Protein sprouty homologue 4",2,1459
"IPR007922","Protein of unknown function DUF721/UPF0232",1,1460
"IPR010593","Protein of unknown function DUF1159",2,1460
"IPR016507","Uncharacterised conserved protein UCP007061",2,1460
"IPR023007","Uncharacterised protein family UPF0232, actinobacteria",2,1460
"IPR007960","Taste receptor type 2",1,1461
"IPR030050","Taste receptor type 2 member 38",2,1461
"IPR030053","Taste receptor type 2 member 7",2,1461
"IPR030055","Taste receptor type 2 member 4",2,1461
"IPR007964","MICOS complex subunit MIC19/MIC25",1,1462
"IPR042860","MICOS complex subunit MIC25",2,1462
"IPR008000","Rhamnose/fucose mutarotase",1,1463
"IPR013448","L-rhamnose mutarotase",2,1463
"IPR008007","Peptidase M42",1,1464
"IPR017537","Peptidase M42, hydrolase",2,1464
"IPR017538","Peptidase M42, glutamyl aminopeptidase",2,1464
"IPR008011","Complex 1 LYR protein domain",1,1465
"IPR045291","LYRM9, LYR domain",2,1465
"IPR045292","NDUFB9, LYR domain",2,1465
"IPR045293","LYRM2, LYR domain",2,1465
"IPR045294","LYRM1, LYR domain",2,1465
"IPR045295","SDHAF1, LYR domain",2,1465
"IPR045296","ETFRF1,  LYR domain",2,1465
"IPR045297","LYRM4, LYR domain",2,1465
"IPR045298","LYRM7, LYR domain",2,1465
"IPR045299","NDUFA6, LYR domain",2,1465
"IPR045300","MIEF1-MP, LYR domain",2,1465
"IPR008014","Glycogen synthase kinase-3 binding protein",1,1466
"IPR039202","GSK-3-binding protein FRAT2",2,1466
"IPR008030","NmrA-like domain",1,1467
"IPR045312","Phenylcoumaran benzylic ether reductase-like",2,1467
"IPR008032","Protein of unknown function DUF749",1,1468
"IPR016458","Uncharacterised conserved protein UCP005648, calcium-binding",2,1468
"IPR008057","Gamma-aminobutyric-acid A receptor, Rho",1,1469
"IPR008058","Gamma-aminobutyric-acid A receptor, Rho1",2,1469
"IPR008059","Gamma-aminobutyric-acid A receptor, Rho2",2,1469
"IPR008127","Glycine receptor alpha",1,1470
"IPR008128","Glycine receptor alpha1",2,1470
"IPR008129","Glycine receptor alpha2",2,1470
"IPR008130","Glycine receptor alpha3",2,1470
"IPR008132","5-hydroxytryptamine 3 receptor",1,1471
"IPR008133","5-hydroxytryptamine 3 receptor, A subunit",2,1471
"IPR008134","5-hydroxytryptamine 3 receptor, B subunit",2,1471
"IPR008147","Glutamine synthetase, N-terminal domain",1,1472
"IPR022147","Glutamine synthetase type III N-terminal",2,1472
"IPR008152","Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain",1,1473
"IPR008153","Gamma-adaptin ear (GAE) domain",2,1473
"IPR008155","Amyloidogenic glycoprotein",1,1474
"IPR028866","Amyloid-beta precursor protein",2,1474
"IPR008168","Cytochrome c, class IC",1,1475
"IPR004678","Cytochrome c oxidase cbb3-type, subunit III",2,1475
"IPR023655","Cytochrome c6",2,1475
"IPR008183","Aldose 1-/Glucose-6-phosphate 1-epimerase",1,1476
"IPR015443","Aldose 1-epimerase",2,1476
"IPR013458","Aldose 1-epimerase, bacterial",3,1476
"IPR025532","Glucose-6-phosphate 1-epimerase",2,1476
"IPR037480","YihR-like",2,1476
"IPR037481","Protein LacX",2,1476
"IPR008205","Geranylgeranylglyceryl phosphate synthase/Heptaprenylglyceryl phosphate synthase",1,1477
"IPR010946","Geranylgeranylglyceryl phosphate synthase",2,1477
"IPR039074","GGGP/HepGP synthase group I",2,1477
"IPR026417","Geranylgeranylglyceryl phosphate synthase, Halobacteria",3,1477
"IPR026438","Geranylgeranylglyceryl phosphate synthase, archaea",3,1477
"IPR008217","Ccc1 family",1,1478
"IPR006682","Conserved hypothetical protein CHP00267",2,1478
"IPR017040","Uncharacterised conserved protein UCP035918 , rubrerythrin/DUF125-related",2,1478
"IPR008218","ATPase, V1 complex, subunit F",1,1479
"IPR005772","ATPase, V1 complex, subunit F, eukaryotic",2,1479
"IPR022944","ATPase, V1 complex, subunit F, bacterial/archaeal",2,1479
"IPR008225","Coenzyme F420:L-glutamate ligase",1,1480
"IPR023659","Coenzyme F420:L-glutamate ligase, archaeal",2,1480
"IPR023661","Bifunctional F420 biosynthesis protein FbiB",2,1480
"IPR008254","Flavodoxin/nitric oxide synthase",1,1481
"IPR026816","Flavodoxin domain",2,1481
"IPR008256","Peptidase S1B",1,1482
"IPR008353","Peptidase S1B, exfoliative toxin",2,1482
"IPR017344","Uncharacterised conserved protein UCP037988,TerD, trypsin",2,1482
"IPR008257","Peptidase M19",1,1483
"IPR028531","Dipeptidase 2/3",2,1483
"IPR028536","Dipeptidase 1",2,1483
"IPR008276","Concentrative nucleoside transporter",1,1484
"IPR018270","Concentrative nucleoside transporter, metazoan/bacterial",2,1484
"IPR030211","Concentrative nucleoside transporter CNT3",3,1484
"IPR030212","Concentrative nucleoside transporter CNT1/CNT2",3,1484
"IPR030215","Concentrative nucleoside transporter, nematoda",3,1484
"IPR008278","4'-phosphopantetheinyl transferase domain",1,1485
"IPR004568","Phosphopantetheine-protein transferase domain",2,1485
"IPR008294","Meprin alpha/beta subunit",1,1486
"IPR034301","Meprin alpha subunit",2,1486
"IPR008296","Tissue factor pathway inhibitor-like",1,1487
"IPR029860","Tissue factor pathway inhibitor 2",2,1487
"IPR008297","Notch",1,1488
"IPR022331","Neurogenic locus Notch 3",2,1488
"IPR022336","Neurogenic locus notch homolog protein 2",2,1488
"IPR022355","Neurogenic locus Notch 4",2,1488
"IPR022362","Neurogenic locus notch homolog protein 1",2,1488
"IPR008331","Ferritin/DPS protein domain",1,1489
"IPR033921","DPS-like protein, ferritin-like diiron-binding domain",2,1489
"IPR008335","Eukaryotic molybdopterin oxidoreductase",1,1490
"IPR030835","Sulfite dehydrogenase SoxC",2,1490
"IPR008339","Dishevelled family",1,1491
"IPR008340","Dishevelled-1",2,1491
"IPR008341","Dishevelled-2",2,1491
"IPR008342","Dishevelled-3",2,1491
"IPR026542","Dishevelled Dsh",2,1491
"IPR008344","Transient receptor potential cation channel subfamily V member 5/6",1,1492
"IPR008345","Transient receptor potential cation channel subfamily V member 6",2,1492
"IPR008346","Transient receptor potential cation channel subfamily V member 5",2,1492
"IPR008347","Transient receptor potential cation channel subfamily V member 1-4",1,1493
"IPR008348","Transient receptor potential cation channel subfamily V member 4",2,1493
"IPR024863","Transient receptor potential cation channel subfamily V member 1",2,1493
"IPR024865","Transient receptor potential cation channel subfamily V member 2",2,1493
"IPR024866","Transient receptor potential cation channel subfamily V member 3",2,1493
"IPR008352","Mitogen-activated protein (MAP) kinase p38-like",1,1494
"IPR038783","Fungal mitogen-activated protein (MAP) kinase Sty1/Hog1",2,1494
"IPR038784","Mitogen-activated protein kinase 14",2,1494
"IPR038785","Mitogen-activated protein kinase 13",2,1494
"IPR038786","Mitogen-activated protein kinase 12",2,1494
"IPR008356","Protein-tyrosine phosphatase, KIM-containing",1,1495
"IPR016334","Protein-tyrosine phosphatase, receptor type R/non-receptor type 5",2,1495
"IPR008361","Melanin-concentrating hormone receptor",1,1496
"IPR004047","Melanin-concentrating hormone receptor 1",2,1496
"IPR008362","Melanin-concentrating hormone 2 receptor",2,1496
"IPR008365","Prostanoid receptor",1,1497
"IPR000141","Prostaglandin F receptor",2,1497
"IPR000370","Prostacyclin (prostanoid IP) receptor",2,1497
"IPR000376","Prostaglandin D receptor",2,1497
"IPR001105","Thromboxane receptor",2,1497
"IPR001244","Prostaglandin DP receptor",2,1497
"IPR000265","Prostanoid EP3 receptor",3,1497
"IPR000154","Prostanoid EP3 receptor type 3",4,1497
"IPR001481","Prostanoid EP3 receptor, type 2",4,1497
"IPR003304","Prostanoid EP3 receptor, type 1",4,1497
"IPR000708","Prostanoid EP1 receptor",3,1497
"IPR001758","Prostanoid EP4 receptor",3,1497
"IPR001923","Prostanoid EP2 receptor",2,1497
"IPR008366","Nuclear factor of activated T cells (NFAT)",1,1498
"IPR015646","Nuclear factor of activated T-cells 5",2,1498
"IPR015647","Nuclear factor of activated T-cells 1",2,1498
"IPR008368","Voltage-dependent calcium channel, gamma subunit",1,1499
"IPR005421","Voltage-dependent calcium channel, gamma-1 subunit",2,1499
"IPR005422","Voltage-dependent calcium channel, gamma-2 subunit",2,1499
"IPR005423","Voltage-dependent calcium channel, gamma-4 subunit",2,1499
"IPR008369","Voltage-dependent calcium channel, gamma-5 subunit",2,1499
"IPR008370","Voltage-dependent calcium channel, gamma-6 subunit",2,1499
"IPR008371","Voltage-dependent calcium channel, gamma-7 subunit",2,1499
"IPR008372","Voltage-dependent calcium channel, gamma-8 subunit",2,1499
"IPR008373","Saposin",1,1500
"IPR021165","Saposin, chordata",2,1500
"IPR008380","HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase",1,1501
"IPR016695","Purine 5'-nucleotidase",2,1501
"IPR008382","SPHK1-interactor/A-kinase anchor 110kDa",1,1502
"IPR020799","A-kinase anchor 110kDa",2,1502
"IPR008389","ATPase, V0 complex, subunit e1/e2",1,1503
"IPR017385","ATPase, V0 complex, subunit e1/e2, metazoa",2,1503
"IPR008402","Anaphase-promoting complex subunit  15/mnd2",1,1504
"IPR016807","Anaphase-promoting complex subunit Mnd2",2,1504
"IPR008429","Cleft lip and palate transmembrane 1",1,1505
"IPR030434","Cleft lip and palate transmembrane protein 1-like protein",2,1505
"IPR008466","Protein phosphatase inhibitor 1",1,1506
"IPR015670","Protein phosphatase 1 regulatory subunit 1B",2,1506
"IPR008479","Protein of unknown function DUF760",1,1507
"IPR038925","UV-B-induced protein At3g17800-like",2,1507
"IPR008509","Molybdate-anion transporter",1,1508
"IPR030163","Molybdate-anion transporter, animal type",2,1508
"IPR008571","Helicase HerA-like",1,1509
"IPR014588","ATPase, Atu1862 type, predicted",2,1509
"IPR008590","Transmembrane protein 230/134",1,1510
"IPR039714","Transmembrane protein 134",2,1510
"IPR044234","Transmembrane protein 230",2,1510
"IPR008604","Microtubule-associated protein 7 family",1,1511
"IPR030707","Microtubule-associated protein 7",2,1511
"IPR008606","Eukaryotic translation initiation factor 4E binding",1,1512
"IPR037582","Eukaryotic translation initiation factor 4E-binding protein 1",2,1512
"IPR008620","Nitrogen fixation protein FixH",1,1513
"IPR018037","Nitrogen fixation protein FixH, Proteobacterial",2,1513
"IPR008621","Cbb3-type cytochrome oxidase component",1,1514
"IPR014107","Cytochrome c oxidase cbb3-type, CcoQ",2,1514
"IPR008663","Leukocyte cell-derived chemotaxin 2",1,1515
"IPR017381","Leukocyte cell-derived chemotaxin 2, chordata",2,1515
"IPR008676","MRG",1,1516
"IPR037921","Male-specific lethal 3 homolog",2,1516
"IPR038011","Mortality factor 4-like protein 1",2,1516
"IPR038012","Mortality factor 4-like protein 2",2,1516
"IPR008688","ATP synthase, F0 complex, subunit B/MI25",1,1517
"IPR013837","ATP synthase, F0 complex, subunit B",2,1517
"IPR044988","ATP synthase, F0 complex, subunit MI25, plants",2,1517
"IPR008699","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8",1,1518
"IPR016551","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, metazoa",2,1518
"IPR008715","SAM-dependent methyltransferase, NodS-like",1,1519
"IPR020944","Nodulation protein S, NodS",2,1519
"IPR008721","Origin recognition complex, subunit 6",1,1520
"IPR016811","Origin recognition complex, subunit 6, fungi",2,1520
"IPR020529","Origin recognition complex, subunit 6, metazoa/plant",2,1520
"IPR008733","Peroxisomal biogenesis factor 11",1,1521
"IPR026510","Peroxisomal membrane protein 11C, metazoa",2,1521
"IPR008740","Peptidase C30, coronavirus",1,1522
"IPR044307","Non-structural protein 5, deltacoronavirus",2,1522
"IPR044308","Non-structural protein 5, gammacoronavirus",2,1522
"IPR044309","Non-structural protein 5, alphacoronavirus",2,1522
"IPR008775","Phytanoyl-CoA dioxygenase",1,1523
"IPR010092","Chlorinating enzyme",2,1523
"IPR012774","Ectoine dioxygenase",2,1523
"IPR008792","Coenzyme PQQ synthesis protein D",1,1524
"IPR022479","Coenzyme PQQ synthesis D, bacteria",2,1524
"IPR026342","SynChlorMet cassette protein ScmD",2,1524
"IPR027569","GeoRSP system PqqD family protein",2,1524
"IPR008801","Rapid ALkalinization Factor",1,1525
"IPR039252","Protein RALF-like 27",2,1525
"IPR008822","Holliday junction resolvase RusA-like",1,1526
"IPR016281","Crossover junction endodeoxyribonuclease, RusA",2,1526
"IPR008829","SepSecS/SepCysS family",1,1527
"IPR013375","O-phosphoseryl-tRNA:Cys-tRNA synthase, archaea",2,1527
"IPR019872","O-phosphoseryl-tRNA(Sec) selenium transferase",2,1527
"IPR008835","Sclerostin/Sclerostin domain-containing protein 1",1,1528
"IPR015665","Sclerostin",2,1528
"IPR008854","TPMT family",1,1529
"IPR025835","Thiopurine S-methyltransferase",2,1529
"IPR022474","Thiopurine S-methyltransferase, Se/Te detoxification",3,1529
"IPR044995","Thiocyanate methyltransferase/thiol methyltransferase",2,1529
"IPR008869","Toluene tolerance Ttg2/phospholipid-binding protein MlaC",1,1530
"IPR017842","Hopanoid biosynthesis-associated membrane protein HpnM",2,1530
"IPR008875","TraX",1,1531
"IPR014125","Type-F conjugative transfer system pilin acetylase TraX",2,1531
"IPR008886","Uncharacterised protein family UPF0227/Esterase YqiA",1,1532
