"interpro_id","family_names","hierarchy_level","family_branch"
"IPR005983","Potassium channel, voltage-dependent, beta subunit, KCNAB",2,1071
"IPR005400","Potassium channel, voltage-dependent, beta subunit, KCNAB1",3,1071
"IPR005401","Potassium channel, voltage-dependent, beta subunit, KCNAB2",3,1071
"IPR005402","Potassium channel, voltage-dependent, beta subunit, KCNAB3",3,1071
"IPR047628","L-glyceraldehyde 3-phosphate reductase",2,1071
"IPR005408","Two pore domain potassium channel, TWIK family",1,1072
"IPR001779","Two pore domain potassium channel, TWIK-1",2,1072
"IPR005409","Two pore domain potassium channel, TWIK-2",2,1072
"IPR005415","Type III secretion system, low calcium response, chaperone LcrH/SycD",1,1073
"IPR016379","Type III secretion system, low calcium response, chaperone LcrH/SycD, subgroup",2,1073
"IPR005417","Tight junction protein ZO",1,1074
"IPR005418","Tight junction protein ZO-1",2,1074
"IPR005419","Tight junction protein ZO-2",2,1074
"IPR005420","Tight junction protein ZO-3",2,1074
"IPR005437","Gamma-aminobutyric acid receptor subunit gamma-1/4",1,1075
"IPR005438","Gamma-aminobutyric-acid A receptor, gamma 1 subunit",2,1075
"IPR005439","Gamma-aminobutyric-acid A receptor, gamma 2 subunit",2,1075
"IPR005440","Gamma-aminobutyric-acid A receptor, gamma 3 subunit",2,1075
"IPR005446","Voltage-dependent calcium channel, L-type, alpha-1 subunit",1,1076
"IPR005450","Voltage-dependent calcium channel, L-type, alpha-1S subunit",2,1076
"IPR005451","Voltage-dependent calcium channel, L-type, alpha-1C subunit",2,1076
"IPR005452","Voltage-dependent calcium channel, L-type, alpha-1D subunit",2,1076
"IPR005455","Profilin, eukaryotic type",1,1077
"IPR005454","Profilin1/2/3, vertebrate",2,1077
"IPR016814","Profilin, apicomplexa",2,1077
"IPR005467","Histidine kinase domain",1,1078
"IPR043836","Dimerisation and histidine phosphotransfer (DHp) domain",2,1078
"IPR005468","Avidin/streptavidin",1,1079
"IPR005469","Avidin",2,1079
"IPR005479","Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",1,1080
"IPR005483","Carbamoyl-phosphate synthase large subunit, CPSase domain",2,1080
"IPR005484","Large ribosomal subunit protein uL18",1,1081
"IPR004389","Large ribosomal subunit protein uL18, bacterial-type",2,1081
"IPR005493","Ribonuclease E inhibitor RraA/RraA-like protein",1,1082
"IPR010203","Regulator of ribonuclease activity A",2,1082
"IPR014339","Regulator of ribonuclease activity A, gammaproteobacteria",3,1082
"IPR014165","4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase",2,1082
"IPR017120","Bifunctional 3-hexulose-6-phosphate synthase/demethylmenaquinone methyltransferase, predicted",2,1082
"IPR005495","Permease LptG/LptF-related",1,1083
"IPR030922","LPS export ABC transporter permease LptF",2,1083
"IPR030923","LPS export ABC transporter permease LptG",2,1083
"IPR005496","Integral membrane protein TerC",1,1084
"IPR022301","Integral membrane protein YjbE",2,1084
"IPR022369","Integral membrane protein TerC, riboswitch-linked",2,1084
"IPR022493","Integral membrane YkoY",2,1084
"IPR005498","Type IV secretion system, VirB10/TraB/TrbI",1,1085
"IPR047695","Type IV secretion system, VirB10/PtlG",2,1085
"IPR048018","Type IV secretion system, ComB10-like",2,1085
"IPR005502","ADP-ribosylation/Crystallin J1",1,1086
"IPR012108","ADP-ribosylarginine hydrolase",2,1086
"IPR013479","ADP-ribosyl-dinitrogen reductase hydrolase",2,1086
"IPR049650","ADP-ribosylarginine hydrolase Tri1-like",2,1086
"IPR005511","Senescence marker protein-30 (SMP-30)",1,1087
"IPR008367","Regucalcin",2,1087
"IPR005517","Translation elongation factor EFG/EF2, domain IV",1,1088
"IPR047872","Elongation factor G, domain IV",2,1088
"IPR005519","Acid phosphatase, class B-like",1,1089
"IPR006423","5-nucleotidase lipoprotein e(P4)",2,1089
"IPR010025","HAD-superfamily phosphatase, subfamily IIIB, AphA",2,1089
"IPR014403","Vegetative storage protein/acid phosphatase",2,1089
"IPR010028","Acid phosphatase, plant",3,1089
"IPR011267","Vegetative storage protein",3,1089
"IPR005534","Curli production assembly/transport component CsgG",1,1090
"IPR049861","Holdfast anchoring protein HfaB",2,1090
"IPR005537","CRISPR type III-associated protein",1,1091
"IPR010172","CRISPR-associated protein, TM1791",2,1091
"IPR010173","CRISPR-associated protein Csm5",2,1091
"IPR013410","CRISPR-associated RAMP Cmr4",2,1091
"IPR013411","CRISPR-associated RAMP protein Csx7",2,1091
"IPR013412","CRISPR-associated RAMP Csm3",2,1091
"IPR017005","Uncharacterised conserved protein UCP032748",2,1091
"IPR023825","CRISPR-associated RAMP BGP1436",2,1091
"IPR005538","LrgA/CidA family",1,1092
"IPR022957","Uncharacterised protein family UPF0299",2,1092
"IPR023736","Antiholin-like protein LrgA",2,1092
"IPR023760","Holin-like protein CidA",2,1092
"IPR005562","SpoVA",1,1093
"IPR014203","Sporulation stage V, protein AC",2,1093
"IPR014204","Sporulation stage V, protein AE",2,1093
"IPR005574","RNA polymerase subunit Rpb4/RPC9",1,1094
"IPR010924","DNA-directed RNA polymerase subunit Rpo4",2,1094
"IPR038846","DNA-directed RNA polymerase III subunit RPC9",2,1094
"IPR045222","DNA-directed RNA polymerase II subunit Rpb4-like",2,1094
"IPR005576","RNA polymerase Rpb7-like , N-terminal",1,1095
"IPR041901","Rpa43, N-terminal ribonucleoprotein (RNP) domain",2,1095
"IPR005580","DEAD box helicase DbpA/CsdA, RNA-binding domain",1,1096
"IPR034415","CsdA, RNA recognition motif",2,1096
"IPR005593","Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase",1,1097
"IPR023962","Probable phosphoketolase",2,1097
"IPR005598","ATP synthase protein I",1,1098
"IPR039072","ATP synthase protein I, Bacilli-type",2,1098
"IPR005614","NrfD family",1,1099
"IPR017566","NrfD",2,1099
"IPR005624","Corrinoid adenosyltransferase PduO/GlcC-like",1,1100
"IPR009221","Corrinoid adenosyltransferase PduO",2,1100
"IPR010371","YBR137W-like",2,1100
"IPR005630","Terpene synthase, metal-binding domain",1,1101
"IPR034741","Terpene cyclase-like 1, C-terminal domain",2,1101
"IPR005631","Flavinator of succinate dehydrogenase",1,1102
"IPR028882","Succinate dehydrogenase assembly factor 2, mitochondrial",2,1102
"IPR005650","BlaI transcriptional regulatory family",1,1103
"IPR014071","Copper transport repressor CopY/TcrY",2,1103
"IPR005651","Trm112-like",1,1104
"IPR039127","Multifunctional methyltransferase subunit Trm112",2,1104
"IPR005654","ATPase, AFG1-like",1,1105
"IPR030870","Cell division protein ZapE",2,1105
"IPR005656","MmgE/PrpD",1,1106
"IPR012705","2-methylcitrate dehydratase PrpD",2,1106
"IPR005658","Proteinase inhibitor I11, ecotin",1,1107
"IPR023084","Proteinase inhibitor I11, ecotin, gammaproteobacteria",2,1107
"IPR005661","Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase, beta subunit",1,1108
"IPR017558","Malonate decarboxylase, carboxybiotin decarboxylase subunit, Na+ transporting",2,1108
"IPR005667","Sulphate ABC transporter permease protein 2",1,1109
"IPR011865","Sulphate ABC transporter, permease protein CysT",2,1109
"IPR011866","Sulphate ABC transporter, permease protein CysW",2,1109
"IPR005680","Small ribosomal subunit protein uS12, eukaryotic/archaeal",1,1110
"IPR022863","Ribosomal protein uS12, archaea",2,1110
"IPR005683","Mitochondrial import receptor subunit Tom22",1,1111
"IPR020951","Mitochondrial import receptor subunit Tom22, fungi",2,1111
"IPR005703","Small ribosomal subunit protein uS3, eukaryotic/archaeal",1,1112
"IPR027488","Small ribosomal subunit protein uS3, archaeal",2,1112
"IPR005707","Small ribosomal subunit protein uS2, eukaryotic/archaeal",1,1113
"IPR023454","Small ribosomal subunit protein uS2, archaeal",2,1113
"IPR027498","Small ribosomal subunit protein uS2, eukaryotic",2,1113
"IPR027504","Small ribosomal subunit protein uS2, vertebrates",3,1113
"IPR005708","Homogentisate 1,2-dioxygenase",1,1114
"IPR022950","Homogentisate 1,2-dioxygenase, bacterial",2,1114
"IPR005710","Small ribosomal subunit protein uS4, eukaryotic/archaeal",1,1115
"IPR022802","Small ribosomal subunit protein uS4, archaeal",2,1115
"IPR005711","Small ribosomal subunit protein uS5, eukaryotic/archaeal",1,1116
"IPR047866","Small ribosomal subunit protein uS5, archaea",2,1116
"IPR005714","ATPase, type III secretion system, FliI/YscN",1,1117
"IPR013380","Type 3 secretion system ATPase SctN",2,1117
"IPR020005","Flagellar export ATPase FliI, clade 1",2,1117
"IPR022425","Flagellar export ATPase FliI, clade 2",2,1117
"IPR022426","Flagellum-specific ATP synthase FliI, clade 3",2,1117
"IPR005715","Glutamate 5-kinase/delta-1-pyrroline-5-carboxylate synthase",1,1118
"IPR005766","Delta l-pyrroline-5-carboxylate synthetase",2,1118
"IPR011529","Glutamate 5-kinase",2,1118
"IPR005716","Ribosomal protein uS7, eukaryotic/archaeal",1,1119
"IPR026018","Small ribosomal subunit protein uS7, archaeal",2,1119
"IPR005717","Small ribosomal subunit protein uS7, bacterial/organellar-type",1,1120
"IPR034643","Mitochondrial ribosomal protein S7, plants",2,1120
"IPR005720","Dihydroorotate dehydrogenase, catalytic",1,1121
"IPR049622","Dihydroorotate dehydrogenase class I, catalytic",2,1121
"IPR005754","Sortase family",1,1122
"IPR009835","Sortase B family",2,1122
"IPR015986","Sortase B, Firmicutes",3,1122
"IPR041999","Sortase D, type 1",2,1122
"IPR022445","Sortase, proteobacterial type",3,1122
"IPR042000","Sortase D, type 2",2,1122
"IPR042001","Sortase F",2,1122
"IPR042002","Sortase C",2,1122
"IPR042003","Sortase E",2,1122
"IPR042007","Sortase A",2,1122
"IPR005762","UDP-N-acetylmuramoylalanine-D-glutamate ligase MurD",1,1123
"IPR043687","UDP-N-acetylmuramoyl-L-alanine--L-glutamate ligase MurD2",2,1123
"IPR005765","Uracil phosphoribosyl transferase",1,1124
"IPR034331","Uracil phosphoribosyltransferase, archaea",2,1124
"IPR034332","Uracil phosphoribosyltransferase, bacterial-type",2,1124
"IPR005770","Phosphate/phosphite/phosphonate ABC transporter, periplasmic binding protein",1,1125
"IPR017797","Phosphonate ABC transporter, substrate-binding protein",2,1125
"IPR030836","Putative ABC transporter periplasmic binding protein PhnD-like",2,1125
"IPR005792","Protein disulphide isomerase",1,1126
"IPR017068","Protein disulphide-isomerase A4",2,1126
"IPR005793","Formyl transferase, C-terminal",1,1127
"IPR044135","Methionyl-tRNA formyltransferase, C-terminal domain",2,1127
"IPR005797","Cytochrome b/b6, N-terminal domain",1,1128
"IPR048259","Cytochrome b/b6, N-terminal domain, eukaryotic/bacterial",2,1128
"IPR005798","Cytochrome b/b6, C-terminal",1,1129
"IPR048260","Cytochrome b/b6, C-terminal domain, eukaryotic/bacterial",2,1129
"IPR005805","Rieske iron-sulphur protein, C-terminal",1,1130
"IPR038010","YhfW, C-terminal Rieske domain",2,1130
"IPR005809","Succinate--CoA ligase-like, beta subunit",1,1131
"IPR034722","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",2,1131
"IPR034723","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",2,1131
"IPR005814","Aminotransferase class-III",1,1132
"IPR004631","4-aminobutyrate aminotransferase, eukaryotic",2,1132
"IPR004632","4-aminobutyrate aminotransferase, bacterial",2,1132
"IPR004636","Acetylornithine/Succinylornithine transaminase family",2,1132
"IPR017652","Acetyl/Succinylornithine transaminase family, bacteria",3,1132
"IPR026330","Succinylornithine transaminase",4,1132
"IPR037537","[LysW]-aminoadipate semialdehyde/glutamate semialdehyde transaminase",3,1132
"IPR004637","2,4-diaminobutyrate 4-transaminase",2,1132
"IPR012773","Ectoine biosynthetic protein",3,1132
"IPR004639","Tetrapyrrole biosynthesis, glutamate-1-semialdehyde aminotransferase",2,1132
"IPR005815","Adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA",2,1132
"IPR010164","Ornithine aminotransferase",2,1132
"IPR034757","Ornithine aminotransferase, bacterial type",3,1132
"IPR017657","L-lysine 6-transaminase",2,1132
"IPR017747","Putrescine aminotransferase",2,1132
"IPR049691","Daptide-type RiPP biosynthesis aminotransferase",2,1132
"IPR005817","Wnt",1,1133
"IPR009139","Wnt-1 protein",2,1133
"IPR009140","Wnt-2 protein",2,1133
"IPR009141","Wnt-3 protein",2,1133
"IPR009142","Wnt-4 protein",2,1133
"IPR009143","Wnt-6 protein",2,1133
"IPR013300","Wnt-7 protein",2,1133
"IPR013301","Wnt-8 protein",2,1133
"IPR013302","Wnt-10 protein",2,1133
"IPR013303","Wnt-9a protein",2,1133
"IPR013304","Wnt-16 protein",2,1133
"IPR005822","Large ribosomal subunit protein uL13",1,1134
"IPR005755","Large ribosomal subunit protein uL13, eukaryotic/archaeal",2,1134
"IPR005823","Large ribosomal subunit protein uL13, bacterial-type",2,1134
"IPR005828","Major facilitator, sugar transporter-like",1,1135
"IPR003663","Sugar/inositol transporter",2,1135
"IPR044775","Sugar transporter ERD6/Tret1-like",3,1135
"IPR045262","Sugar transport protein STP/Polyol transporter PLT, plant",3,1135
"IPR044776","Polyol transporter 1-6",4,1135
"IPR044778","Sugar transport protein STP/MST-like, plant",4,1135
"IPR045263","Glucose transporter GLUT",3,1135
"IPR002439","Glucose transporter, type 1 (GLUT1)",4,1135
"IPR002440","Glucose transporter, type 2 (GLUT2)",4,1135
"IPR002441","Glucose transporter, type 4 (GLUT4)",4,1135
"IPR002442","Fructose transporter, type 5 (GLUT5)",4,1135
"IPR002945","Glucose transporter, type 3 (GLUT3)",4,1135
"IPR047984","D-xylose-proton symporter-like",3,1135
"IPR004736","MFS transporter, metabolite:H symporter",2,1135
"IPR004738","Phosphate permease",2,1135
"IPR004749","Organic cation transport protein/SVOP",2,1135
"IPR045915","Solute carrier family 22 members 4/5",3,1135
"IPR005835","Nucleotidyl transferase domain",1,1136
"IPR035543","Translation initiation factor eIF-2B subunit epsilon, N-terminal",2,1136
"IPR045233","Mannose-1-phosphate guanyltransferase, N-terminal domain",2,1136
"IPR049577","GDP-mannose pyrophosphorylase, N-terminal domain",2,1136
"IPR005838","Type III secretion system inner membrane P protein",1,1137
"IPR005773","Type III secretion system, Yop virulence translocation protein R-like",2,1137
"IPR005837","Flagellar transport protein FliP",2,1137
"IPR005839","Methylthiotransferase",1,1138
"IPR005840","Ribosomal protein uS12 methylthiotransferase RimO",2,1138
"IPR006463","tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase MiaB",2,1138
"IPR006466","MiaB-like tRNA modifying enzyme, archaea/eukaryota",2,1138
"IPR006467","MiaB-like tRNA modifying enzyme, bacteria",2,1138
"IPR034557","Threonylcarbamoyladenosine tRNA methylthiotransferase",3,1138
"IPR005841","Alpha-D-phosphohexomutase superfamily",1,1139
"IPR006352","Phosphoglucosamine mutase, bacterial type",2,1139
"IPR023666","Phosphoglucosamine mutase, archaeal",2,1139
"IPR024086","Phosphoglucosamine mutase, archaeal type",2,1139
"IPR005856","Cysteine synthase",1,1140
"IPR005858","Cysteine synthase CysM",2,1140
"IPR005859","Cysteine synthase CysK",2,1140
"IPR005861","Histidinol-phosphate aminotransferase family",1,1141
"IPR024892","Putative phenylalanine aminotransferase",2,1141
"IPR005872","Archaeal/bacterial translation initiation factor SUI1",1,1142
"IPR022851","Translation factor SUI1 homolog, archaea",2,1142
"IPR005881","Serine O-acetyltransferase",1,1143
"IPR024027","Colanic acid biosynthesis, acetyltransferase, WcaB",2,1143
"IPR005899","Sodium ion-translocating decarboxylase",1,1144
"IPR014497","Methylmalonyl-CoA decarboxylase, delta subunit",2,1144
"IPR023424","Oxaloacetate decarboxylase, gamma chain",2,1144
"IPR005922","Phenylalanine ammonia-lyase",1,1145
"IPR031008","Phenylalanine aminomutase (L-beta-phenylalanine forming)",2,1145
"IPR005925","Agmatinase-related",1,1146
"IPR023694","Agmatinase",2,1146
"IPR005932","1-pyrroline-5-carboxylate dehydrogenase",1,1147
"IPR047597","1-pyrroline-5-carboxylate dehydrogenase, bacillales",2,1147
"IPR005935","Diphosphomevalonate/phosphomevalonate decarboxylase",1,1148
"IPR029765","Diphosphomevalonate decarboxylase",2,1148
"IPR049864","Phosphomevalonate decarboxylase",2,1148
"IPR005946","Ribose-phosphate pyrophosphokinase",1,1149
"IPR037514","Ribose-phosphate pyrophosphokinase, archaea",2,1149
"IPR037515","Ribose-phosphate pyrophosphokinase, bacterial-type",2,1149
"IPR005948","Thiamine/thiamin pyrophosphate-binding periplasmic protein, ABC transporter",1,1150
"IPR005967","Thiamin/thiamin pyrophosphate ABC transporter, substrate-binding protein, Proteobacteria",2,1150
"IPR005953","ATP synthase, F0 complex, subunit C, bacterial/chloroplast",1,1151
"IPR017708","Alternate ATP synthase, F0 complex, subunit C, bacterial/archaeal",2,1151
"IPR005958","Tyrosine/nicotianamine aminotransferase",1,1152
"IPR005957","Tyrosine aminotransferase",2,1152
"IPR005965","1-aminocyclopropane-1-carboxylate deaminase",1,1153
"IPR020601","1-aminocyclopropane-1-carboxylate deaminase, bacterial",2,1153
"IPR005966","D-cysteine desulfhydrase",1,1154
"IPR023702","D-cysteine desulphhydrase, bacterial",2,1154
"IPR005974","Nitrogenase alpha chain",1,1155
"IPR010142","Nitrogenase vanadium-iron protein, alpha chain",2,1155
"IPR011290","Nitrogenase iron-iron protein, alpha chain",2,1155
"IPR005983","Potassium channel, voltage-dependent, beta subunit, KCNAB",1,1156
"IPR005400","Potassium channel, voltage-dependent, beta subunit, KCNAB1",2,1156
"IPR005401","Potassium channel, voltage-dependent, beta subunit, KCNAB2",2,1156
"IPR005402","Potassium channel, voltage-dependent, beta subunit, KCNAB3",2,1156
"IPR005990","Inosine-5'-monophosphate dehydrogenase",1,1157
"IPR005991","GMP reductase GuaB1",2,1157
"IPR005992","IMP dehydrogenase-related 2",2,1157
"IPR005999","Glycerol kinase",1,1158
"IPR042018","Glycerol kinase, metazoa",2,1158
"IPR006015","Universal stress protein A family",1,1159
"IPR044162","Universal stress protein PHOS32/34",2,1159
"IPR044187","Universal stress protein A-like protein, plant",2,1159
"IPR006018","Caldesmon/lymphocyte specific protein",1,1160
"IPR002211","Lymphocyte-specific protein",2,1160
"IPR006017","Caldesmon",2,1160
"IPR006020","PTB/PI domain",1,1161
"IPR006019","Phosphotyrosine interaction domain, Shc-like",2,1161
"IPR033930","FAM43A/B, phosphotyrosine-binding domain",2,1161
"IPR039114","PID1, PTB domain",2,1161
"IPR047237","DCC-interacting protein 13-alpha/beta, PTB domain",2,1161
"IPR048561","Disabled, phosphotyrosine-binding domain",2,1161
